total_score	Grid_score	Transform_accept_ratio	angle_constraint	atom_pair_constraint	chainbreak	classic_grid_X	coordinate_constraint	dihedral_constraint	dslf_ca_dih	dslf_cs_ang	dslf_ss_dih	dslf_ss_dst	fa_atr	fa_dun	fa_elec	fa_pair	fa_rep	fa_sol	hbond_bb_sc	hbond_lr_bb	hbond_sc	hbond_sr_bb	if_X_angle_constraint	if_X_atom_pair_constraint	if_X_chainbreak	if_X_coordinate_constraint	if_X_dihedral_constraint	if_X_dslf_ca_dih	if_X_dslf_cs_ang	if_X_dslf_ss_dih	if_X_dslf_ss_dst	if_X_fa_atr	if_X_fa_dun	if_X_fa_elec	if_X_fa_pair	if_X_fa_rep	if_X_fa_sol	if_X_hbond_bb_sc	if_X_hbond_lr_bb	if_X_hbond_sc	if_X_hbond_sr_bb	if_X_omega	if_X_p_aa_pp	if_X_pro_close	if_X_ref	interface_delta_X	ligand_is_touching_X	omega	p_aa_pp	pro_close	ref	total_score_X	description	iter_id
-131.415	-60.000	0.220	0.000	0.000	0.000	-43.000	1.714	0.000	0.000	0.000	0.000	0.000	-680.106	219.170	-13.984	-10.217	195.041	289.472	-7.634	-40.370	-10.570	-45.514	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.986	0.000	-0.087	0.000	0.759	2.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.447	1.000	5.274	8.026	4.274	-45.990	-43.000	Shc1-PTB_1OY2_0061_trka_0235	trka_3
217.288	-68.000	0.036	0.000	0.000	0.000	-119.000	95.951	0.000	0.000	0.000	0.000	0.000	-745.095	236.580	-12.089	-11.182	454.153	311.212	-6.793	-33.566	-10.629	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-60.102	0.000	0.439	0.000	131.941	22.899	-0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.157	1.000	16.797	6.212	7.199	-45.990	-119.000	Shc1-PTB_1OY2_0061_trka_0236	trka_3
-127.085	-40.000	0.322	0.000	0.000	0.000	-6.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.095	220.795	-14.121	-10.281	197.688	287.070	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.414	0.000	-0.089	0.000	0.155	0.227	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.121	1.000	2.706	7.614	4.274	-45.990	-6.000	Shc1-PTB_1OY2_0061_trka_0237	trka_3
-129.901	-44.000	0.298	0.000	0.000	0.000	-34.000	0.000	0.000	0.000	0.000	0.000	0.000	-678.882	220.795	-14.256	-10.281	197.746	291.272	-7.983	-40.370	-11.073	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.271	0.000	-0.262	0.000	0.328	4.429	0.000	0.000	-0.502	0.000	0.000	0.000	0.000	0.000	-3.278	1.000	2.706	7.614	4.274	-45.990	-34.000	Shc1-PTB_1OY2_0061_trka_0238	trka_3
-127.517	-65.000	0.178	0.000	0.000	0.000	-15.000	0.037	0.000	0.000	0.000	0.000	0.000	-674.403	220.862	-13.627	-10.276	197.619	288.099	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.633	0.000	0.380	0.000	0.137	1.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.907	1.000	2.708	7.671	4.180	-45.990	-15.000	Shc1-PTB_1OY2_0061_trka_0239	trka_3
-129.914	-41.000	0.306	0.000	0.000	0.000	-19.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.830	220.795	-13.976	-10.281	197.895	287.275	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.190	0.000	0.065	0.000	0.477	0.432	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.216	1.000	2.706	7.614	4.274	-45.990	-19.000	Shc1-PTB_1OY2_0061_trka_0240	trka_3
-131.409	-79.000	0.214	0.000	0.000	0.000	-31.000	0.326	0.000	0.000	0.000	0.000	0.000	-678.509	220.598	-14.604	-10.271	198.070	289.610	-8.495	-40.291	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.626	0.000	-0.475	0.000	0.438	2.666	-0.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.509	1.000	2.539	7.041	3.959	-45.990	-31.000	Shc1-PTB_1OY2_0061_trka_0241	trka_3
-126.623	-7.000	0.932	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-671.611	220.795	-13.995	-10.281	197.418	286.843	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.706	7.614	4.274	-45.990	0.000	Shc1-PTB_1OY2_0061_trka_0242	trka_3
-138.653	-99.000	0.236	0.000	0.000	0.000	-64.000	2.086	0.000	0.000	0.000	0.000	0.000	-684.267	220.082	-14.337	-10.650	193.753	292.313	-7.952	-41.665	-10.617	-46.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-14.773	0.000	-0.595	-0.365	1.245	6.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.742	1.000	2.742	7.307	4.574	-45.990	-64.000	Shc1-PTB_1OY2_0061_trka_0243	trka_3
477.105	-34.000	0.120	0.000	0.000	0.000	-92.000	249.196	0.000	0.000	0.000	0.000	0.000	-734.685	242.171	-13.614	-10.102	521.832	323.995	-8.344	-40.719	-10.726	-45.801	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-66.658	0.000	-0.648	0.000	269.698	37.586	-1.131	0.000	-0.016	0.000	0.000	0.000	0.000	0.000	238.831	1.000	37.661	7.957	4.274	-45.990	-92.000	Shc1-PTB_1OY2_0061_trka_0244	trka_3
-129.718	-44.000	0.348	0.000	0.000	0.000	-24.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.686	220.795	-13.976	-10.281	197.912	286.660	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.975	0.000	0.102	0.000	0.378	-0.183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.678	1.000	2.706	7.614	4.274	-45.990	-24.000	Shc1-PTB_1OY2_0061_trka_0245	trka_3
-81.417	-65.000	0.070	0.000	0.000	0.000	-57.000	18.157	0.000	0.000	0.000	0.000	0.000	-692.846	223.672	-12.783	-9.128	226.174	295.297	-10.775	-40.069	-10.398	-46.063	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.232	0.000	0.520	0.000	0.985	6.131	-0.100	0.000	-0.032	0.000	0.000	0.000	0.000	0.000	-5.728	1.000	10.991	8.038	4.307	-45.990	-57.000	Shc1-PTB_1OY2_0061_trka_0246	trka_3
-129.157	-32.000	0.426	0.000	0.000	0.000	-18.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.561	220.795	-13.961	-10.281	197.895	286.750	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.921	0.000	0.079	0.000	0.477	-0.093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.458	1.000	2.706	7.614	4.274	-45.990	-18.000	Shc1-PTB_1OY2_0061_trka_0247	trka_3
248.444	-81.000	0.050	0.000	0.000	0.000	-156.000	131.633	0.000	0.000	0.000	0.000	0.000	-765.121	236.825	-15.876	-9.944	370.782	353.776	-12.426	-41.050	-12.101	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-83.194	0.000	-1.364	0.000	130.644	61.995	-3.820	0.000	-2.250	0.000	0.000	0.000	0.000	0.000	102.011	1.000	85.593	12.027	5.788	-45.990	-156.000	Shc1-PTB_1OY2_0061_trka_0248	trka_3
-122.691	-5.000	0.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-671.707	222.825	-14.209	-10.251	198.662	287.067	-7.983	-40.370	-9.855	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.706	7.614	4.274	-45.990	0.000	Shc1-PTB_1OY2_0061_trka_0249	trka_3
-129.696	-25.000	0.588	0.000	0.000	0.000	-12.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.090	220.795	-14.141	-10.281	198.142	286.672	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.450	0.000	-0.101	0.000	0.724	-0.171	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.997	1.000	2.706	7.614	4.274	-45.990	-12.000	Shc1-PTB_1OY2_0061_trka_0250	trka_3
-136.834	-45.000	0.396	0.000	0.000	0.000	-47.000	0.050	0.000	0.000	0.000	0.000	0.000	-684.275	220.788	-14.511	-10.268	197.672	290.649	-8.686	-40.725	-10.619	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.862	0.000	-0.441	0.000	1.120	4.121	-0.703	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.765	1.000	2.777	7.503	4.274	-45.990	-47.000	Shc1-PTB_1OY2_0061_trka_0251	trka_3
-127.054	-22.000	0.746	0.000	0.000	0.000	-22.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.337	220.795	-13.557	-10.281	198.327	289.792	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.697	0.000	0.484	0.000	0.909	2.949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.355	1.000	2.706	7.614	4.274	-45.990	-22.000	Shc1-PTB_1OY2_0061_trka_0252	trka_3
-134.511	-76.000	0.254	0.000	0.000	0.000	-50.000	0.689	0.000	0.000	0.000	0.000	0.000	-682.297	224.739	-14.177	-10.913	196.412	289.310	-9.474	-41.476	-10.570	-45.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.351	0.000	0.243	-0.356	0.890	3.029	-0.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.753	1.000	2.624	7.514	4.274	-45.990	-50.000	Shc1-PTB_1OY2_0061_trka_0253	trka_3
-127.358	-45.000	0.410	0.000	0.000	0.000	-39.000	0.011	0.000	0.000	0.000	0.000	0.000	-677.660	220.774	-13.618	-10.280	197.709	291.531	-7.983	-40.370	-10.570	-45.551	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.050	0.000	0.410	0.000	0.375	4.702	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.563	1.000	2.712	7.609	4.320	-45.990	-39.000	Shc1-PTB_1OY2_0061_trka_0254	trka_3
-133.212	-100.000	0.126	0.000	0.000	0.000	-39.000	2.511	0.000	0.000	0.000	0.000	0.000	-685.086	220.988	-15.182	-9.736	201.822	292.566	-8.542	-41.158	-10.570	-48.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-11.424	0.000	-0.612	0.000	0.932	5.714	-0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.444	1.000	2.866	6.214	4.318	-45.990	-39.000	Shc1-PTB_1OY2_0061_trka_0255	trka_3
1175.497	-62.000	0.096	0.000	0.000	0.000	-153.000	556.691	0.000	0.000	0.000	0.000	0.000	-772.336	238.975	-13.669	-9.807	791.235	347.978	-8.557	-40.442	-10.858	-41.876	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-107.000	0.000	-1.672	-0.074	460.965	59.385	-1.367	0.000	-0.062	0.000	0.000	0.000	0.000	0.000	410.173	1.000	166.148	13.731	4.274	-45.990	-153.000	Shc1-PTB_1OY2_0061_trka_0256	trka_3
-127.086	-34.000	0.456	0.000	0.000	0.000	-14.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.773	220.795	-14.187	-10.281	197.486	287.667	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.133	0.000	-0.146	0.000	0.069	0.824	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.387	1.000	2.706	7.614	4.274	-45.990	-14.000	Shc1-PTB_1OY2_0061_trka_0257	trka_3
-134.315	-97.000	0.108	0.000	0.000	0.000	-44.000	2.055	0.000	0.000	0.000	0.000	0.000	-677.545	219.686	-13.987	-9.649	190.923	289.783	-7.963	-40.370	-10.570	-45.524	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.059	0.000	0.083	0.000	0.828	3.413	-0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.766	1.000	3.131	7.423	4.282	-45.990	-44.000	Shc1-PTB_1OY2_0061_trka_0258	trka_3
506.790	-68.000	0.082	0.000	0.000	0.000	-14.000	0.000	0.000	0.000	0.000	0.000	0.000	-680.610	216.354	-13.158	-9.995	841.099	289.591	-7.184	-40.370	-12.068	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.146	0.000	0.023	0.000	0.139	0.455	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.529	1.000	2.706	7.614	4.274	-45.990	-14.000	Shc1-PTB_1OY2_0061_trka_0259	trka_3
-127.150	-40.000	0.334	0.000	0.000	0.000	-8.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.035	220.795	-14.100	-10.281	197.582	287.030	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.324	0.000	-0.022	0.000	0.049	0.187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.110	1.000	2.706	7.614	4.274	-45.990	-8.000	Shc1-PTB_1OY2_0061_trka_0260	trka_3
-117.676	-116.000	0.152	0.000	0.000	0.000	-38.000	4.405	0.000	0.000	0.000	0.000	0.000	-684.426	222.323	-13.724	-10.622	207.895	291.186	-9.545	-40.028	-12.318	-44.439	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.826	0.000	-0.196	0.000	0.719	3.465	-0.139	0.000	-1.710	0.000	0.000	0.000	0.000	0.000	-6.687	1.000	5.376	7.932	4.299	-45.990	-38.000	Shc1-PTB_1OY2_0061_trka_0261	trka_3
-130.849	-89.000	0.284	0.000	0.000	0.000	-8.000	1.020	0.000	0.000	0.000	0.000	0.000	-675.250	221.069	-14.387	-10.635	195.638	288.405	-8.454	-40.370	-10.355	-46.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.024	0.000	-0.072	0.000	0.311	-0.253	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.038	1.000	2.768	7.570	4.355	-45.990	-8.000	Shc1-PTB_1OY2_0061_trka_0262	trka_3
-132.309	-45.000	0.358	0.000	0.000	0.000	-27.000	0.000	0.000	0.000	0.000	0.000	0.000	-678.477	220.795	-13.945	-10.281	198.196	287.212	-7.999	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.866	0.000	0.049	0.000	0.779	0.369	-0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.685	1.000	2.706	7.614	4.274	-45.990	-27.000	Shc1-PTB_1OY2_0061_trka_0263	trka_3
-128.604	-52.000	0.262	0.000	0.000	0.000	-28.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.344	220.795	-13.857	-10.281	197.811	289.066	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.704	0.000	0.183	0.000	0.393	2.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.905	1.000	2.706	7.614	4.274	-45.990	-28.000	Shc1-PTB_1OY2_0061_trka_0264	trka_3
-129.880	-38.000	0.394	0.000	0.000	0.000	-16.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.732	220.795	-14.022	-10.281	197.961	286.191	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.092	0.000	0.018	0.000	0.544	-0.652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.181	1.000	2.706	7.614	4.274	-45.990	-16.000	Shc1-PTB_1OY2_0061_trka_0265	trka_3
-130.204	-40.000	0.292	0.000	0.000	0.000	-20.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.295	220.795	-14.011	-10.281	198.133	287.247	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.685	0.000	-0.016	0.000	0.716	0.404	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.581	1.000	2.706	7.614	4.274	-45.990	-20.000	Shc1-PTB_1OY2_0061_trka_0266	trka_3
-130.673	-48.000	0.232	0.000	0.000	0.000	-35.000	0.000	0.000	0.000	0.000	0.000	0.000	-680.175	220.795	-13.864	-10.281	198.296	290.350	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.535	0.000	0.177	0.000	0.878	3.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.974	1.000	2.706	7.614	4.274	-45.990	-35.000	Shc1-PTB_1OY2_0061_trka_0267	trka_3
-117.830	-120.000	0.070	0.000	0.000	0.000	-89.000	2.338	0.000	0.000	0.000	0.000	0.000	-688.645	222.402	-14.489	-10.295	208.492	298.253	-7.983	-40.792	-9.940	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-19.270	0.000	-0.384	0.000	13.091	12.205	0.000	0.000	-0.020	0.000	0.000	0.000	0.000	0.000	5.621	1.000	2.959	7.091	4.241	-45.990	-89.000	Shc1-PTB_1OY2_0061_trka_0268	trka_3
-130.217	-59.000	0.262	0.000	0.000	0.000	-41.000	0.017	0.000	0.000	0.000	0.000	0.000	-677.281	220.832	-15.156	-10.284	198.037	290.632	-8.023	-40.370	-11.573	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.645	0.000	-1.147	0.000	0.539	3.759	0.000	0.000	-1.002	0.000	0.000	0.000	0.000	0.000	-3.496	1.000	2.742	7.616	4.058	-45.990	-41.000	Shc1-PTB_1OY2_0061_trka_0269	trka_3
-133.154	-66.000	0.150	0.000	0.000	0.000	-20.000	0.443	0.000	0.000	0.000	0.000	0.000	-678.021	221.663	-14.308	-10.635	194.480	289.285	-7.983	-40.401	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.574	0.000	0.210	0.000	0.602	0.581	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.181	1.000	2.993	7.090	4.274	-45.990	-20.000	Shc1-PTB_1OY2_0061_trka_0270	trka_3
-11.054	-99.000	0.074	0.000	0.000	0.000	-71.000	68.894	0.000	0.000	0.000	0.000	0.000	-688.673	203.467	-14.092	-9.465	252.894	296.016	-12.451	-40.343	-11.038	-40.744	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-14.710	0.000	-0.891	0.000	0.767	6.808	-0.603	0.000	-0.064	0.000	0.000	0.000	0.000	0.000	-8.692	1.000	16.872	9.252	4.347	-45.990	-71.000	Shc1-PTB_1OY2_0061_trka_0271	trka_3
-127.694	-46.000	0.296	0.000	0.000	0.000	-24.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.716	220.795	-14.091	-10.281	197.696	289.695	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.105	0.000	-0.096	0.000	0.278	2.852	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.071	1.000	2.706	7.614	4.274	-45.990	-24.000	Shc1-PTB_1OY2_0061_trka_0272	trka_3
-127.321	-55.000	0.168	0.000	0.000	0.000	-20.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.570	220.795	-14.371	-10.281	197.595	288.304	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.930	0.000	-0.330	0.000	0.177	1.460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.622	1.000	2.706	7.614	4.274	-45.990	-20.000	Shc1-PTB_1OY2_0061_trka_0273	trka_3
-128.377	-69.000	0.300	0.000	0.000	0.000	-27.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.965	220.789	-13.848	-10.283	197.479	288.396	-8.000	-40.370	-10.706	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.342	0.000	0.150	0.000	0.045	1.545	-0.017	0.000	-0.130	0.000	0.000	0.000	0.000	0.000	-1.748	1.000	2.706	7.614	4.274	-45.990	-27.000	Shc1-PTB_1OY2_0061_trka_0274	trka_3
-131.590	-66.000	0.184	0.000	0.000	0.000	-57.000	0.312	0.000	0.000	0.000	0.000	0.000	-681.298	221.121	-14.796	-10.629	197.195	293.077	-7.983	-40.370	-11.317	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.976	0.000	-0.785	-0.350	0.743	6.226	0.000	0.000	-0.747	0.000	0.000	0.000	0.000	0.000	-4.889	1.000	2.719	7.568	4.274	-45.990	-57.000	Shc1-PTB_1OY2_0061_trka_0275	trka_3
1064.742	-52.000	0.080	0.000	0.000	0.000	-113.000	299.710	0.000	0.000	0.000	0.000	0.000	-792.655	263.676	-12.227	-10.177	973.469	334.845	-7.116	-28.246	-12.986	-48.897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-93.536	0.000	0.393	-0.037	494.667	38.405	-0.017	0.000	-0.056	0.000	0.000	0.000	0.000	0.000	439.819	1.000	108.325	15.824	27.186	-45.990	-113.000	Shc1-PTB_1OY2_0061_trka_0276	trka_3
-44.843	-81.000	0.100	0.000	0.000	0.000	-106.000	26.769	0.000	0.000	0.000	0.000	0.000	-710.771	230.447	-15.772	-10.668	255.279	312.886	-9.275	-40.750	-11.151	-45.337	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-37.026	0.000	-1.045	-0.015	25.202	25.329	-0.695	0.000	-0.826	0.000	0.000	0.000	0.000	0.000	10.924	1.000	7.322	7.850	4.318	-45.990	-106.000	Shc1-PTB_1OY2_0061_trka_0277	trka_3
-129.242	-62.000	0.126	0.000	0.000	0.000	-28.000	0.000	0.000	0.000	0.000	0.000	0.000	-677.881	220.795	-13.499	-10.281	197.708	289.708	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.241	0.000	0.542	0.000	0.290	2.865	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.543	1.000	2.706	7.614	4.274	-45.990	-28.000	Shc1-PTB_1OY2_0061_trka_0278	trka_3
1866.115	-50.000	0.060	0.000	0.000	0.000	-124.000	302.225	0.000	0.000	0.000	0.000	0.000	-815.613	236.990	-12.527	-9.834	1924.996	357.483	-7.087	-34.228	-11.556	-47.195	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-137.320	0.000	-0.480	0.000	1596.778	64.791	-0.229	0.000	-0.022	0.000	0.000	0.000	0.000	0.000	1523.518	1.000	16.228	7.951	4.274	-45.990	-124.000	Shc1-PTB_1OY2_0061_trka_0279	trka_3
-126.350	-36.000	0.416	0.000	0.000	0.000	-3.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.202	220.795	-13.965	-10.281	197.418	287.678	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.591	0.000	0.030	0.000	0.000	0.835	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.273	1.000	2.706	7.614	4.274	-45.990	-3.000	Shc1-PTB_1OY2_0061_trka_0280	trka_3
-129.598	-74.000	0.246	0.000	0.000	0.000	-50.000	0.116	0.000	0.000	0.000	0.000	0.000	-681.658	221.726	-14.878	-10.458	198.476	293.534	-7.983	-40.370	-11.330	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.150	0.000	-0.731	0.000	0.558	6.276	0.000	0.000	-0.760	0.000	0.000	0.000	0.000	0.000	-3.807	1.000	2.747	7.671	4.274	-45.990	-50.000	Shc1-PTB_1OY2_0061_trka_0281	trka_3
-125.149	-56.000	0.378	0.000	0.000	0.000	-16.000	0.009	0.000	0.000	0.000	0.000	0.000	-675.383	222.834	-14.030	-10.251	199.175	287.568	-7.983	-40.370	-9.855	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.687	0.000	0.131	0.000	0.520	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.536	1.000	2.711	7.616	4.274	-45.990	-16.000	Shc1-PTB_1OY2_0061_trka_0282	trka_3
-130.098	-57.000	0.168	0.000	0.000	0.000	-25.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.892	220.795	-14.024	-10.281	198.040	287.057	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.281	0.000	-0.030	0.000	0.622	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.475	1.000	2.706	7.614	4.274	-45.990	-25.000	Shc1-PTB_1OY2_0061_trka_0283	trka_3
-130.579	-48.000	0.260	0.000	0.000	0.000	-33.000	0.268	0.000	0.000	0.000	0.000	0.000	-678.300	220.662	-14.918	-10.225	197.436	290.528	-7.983	-40.370	-10.685	-45.832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.446	0.000	-0.854	0.000	0.496	3.580	0.000	0.000	-0.114	0.000	0.000	0.000	0.000	0.000	-3.337	1.000	2.736	7.772	4.321	-45.990	-33.000	Shc1-PTB_1OY2_0061_trka_0284	trka_3
1878.477	-62.000	0.054	0.000	0.000	0.000	-81.000	297.097	0.000	0.000	0.000	0.000	0.000	-763.718	226.854	-11.679	-10.437	1882.306	329.015	-8.370	-36.688	-9.593	-43.787	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-92.938	0.000	0.843	0.000	1272.737	40.767	-1.046	0.000	-0.642	0.000	0.000	0.000	0.000	0.000	1219.720	1.000	52.491	10.752	10.226	-45.990	-81.000	Shc1-PTB_1OY2_0061_trka_0285	trka_3
668.105	-81.000	0.112	0.000	0.000	0.000	-147.000	432.304	0.000	0.000	0.000	0.000	0.000	-776.501	239.365	-15.058	-9.994	537.018	354.294	-6.964	-40.919	-10.430	-47.426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-94.837	0.000	-2.214	0.000	266.941	62.634	0.000	0.000	-0.207	0.000	0.000	0.000	0.000	0.000	232.317	1.000	42.095	11.214	5.095	-45.990	-147.000	Shc1-PTB_1OY2_0061_trka_0286	trka_3
